,metallicity,gas disk (Msun),solid disk (Mearth),life time (yr),luminosity,star mass (solar mass)
0,0.0091742567,0.015454702,68.766482,1224084.5,0.17815543,0.2
1,0.0087756778,0.025540279,65.435865,3684035.5,0.068728031,0.2
2,0.012398552,0.0068535023,56.329197,1154372.7,0.18974006,0.2
3,0.01678049,3.8271715e-05,9.9644149,213100.96,0.29044133,0.2
4,0.0071954562,0.0073385476,80.546625,580080.36,0.28341163,0.2
5,0.015116436,0.0051091609,66.121294,717665.59,0.26849052,0.2
6,0.01359201,0.011772004,56.893519,2884538.8,0.082292075,0.2
7,0.023890302,0.00078556619,45.992454,418035.96,0.29044133,0.2
8,0.015849574,0.00026600724,78.78758,277755.21,0.29044133,0.2
9,0.012396272,6.1430484e-05,9.7718053,232594.23,0.29044133,0.2
10,0.020307551,0.005051904,48.074584,1334036.5,0.16263289,0.2
11,0.017097245,1.7580063e-05,5.9791267,179309.92,0.29044133,0.2
12,0.013512958,0.0012628059,17.182754,520139.43,0.28872659,0.2
13,0.0090246325,0.022629971,82.342347,2203821.6,0.10187603,0.2
14,0.012728819,0.0024032409,33.376522,596705.95,0.28168623,0.2
15,0.014394776,0.0060057594,31.443892,3066871.5,0.078561052,0.2
16,0.028521046,0.00062459159,43.867277,444107.02,0.29044133,0.2
17,0.017007795,0.0048642833,46.147632,899734.39,0.24122158,0.2
18,0.012550161,6.8679886e-05,8.6819503,232550.85,0.29044133,0.2
19,0.019032036,0.00029758281,9.4432451,396782.91,0.29044133,0.2
20,0.014432273,0.0014790527,64.467327,392680.86,0.29044133,0.2
21,0.022847632,0.0048913089,42.184072,1659006.3,0.13129433,0.2
22,0.0067796516,0.0062876715,37.124292,811286.57,0.25618559,0.2
23,0.011920371,0.00026799247,17.789577,299247.38,0.29044133,0.2
24,0.015982246,0.0034293817,27.722992,998001.99,0.22148857,0.2
25,0.016537828,0.0070824188,63.870471,1114172.6,0.19715108,0.2
26,0.0075700008,0.0033712243,63.084688,514615.32,0.28926379,0.2
27,0.005030371,0.016805696,55.398457,935430.2,0.23472418,0.2
28,0.0080590436,0.00049051665,54.544874,300770.54,0.29044133,0.2
29,0.011940076,7.6639492e-05,32.589286,230300.8,0.29044133,0.2
30,0.013235879,7.5904576e-05,21.823375,232647.78,0.29044133,0.2
31,0.020209137,0.0066853418,87.479567,1080278.7,0.20393975,0.2
32,0.012745834,0.011830527,68.828761,1613224.0,0.1347802,0.2
33,0.0069572228,6.846277e-05,40.166581,221064.16,0.29044133,0.2
34,0.006977757,0.020954429,47.522597,3647287.5,0.069209224,0.2
35,0.014187048,0.00065643739,28.126901,365923.62,0.29044133,0.2
36,0.0085640578,0.0012414839,66.967925,360623.69,0.29044133,0.2
37,0.044795208,7.6752939e-06,33.982373,149644.06,0.29044133,0.2
38,0.012530803,0.0046009811,31.754229,835605.18,0.25214433,0.2
39,0.0097409727,0.00062835636,40.423041,328705.42,0.29044133,0.2
40,0.016815766,0.00081240718,66.334428,400131.18,0.29044133,0.2
41,0.034233205,1.4466157e-05,26.050152,167827.41,0.29044133,0.2
42,0.014483244,0.0092669617,45.454463,3064569.7,0.078601914,0.2
43,0.016420227,1.3643518e-05,30.057623,163058.99,0.29044133,0.2
44,0.0072317831,0.013548974,46.332715,1044081.0,0.21170476,0.2
45,0.008911751,4.0699718e-05,29.933454,201046.84,0.29044133,0.2
46,0.0070372098,0.0010577375,9.6516916,475731.51,0.29044133,0.2
47,0.009829576,0.0093778532,36.461043,1467030.4,0.14787953,0.2
48,0.017675326,0.0030465802,26.988655,1047179.7,0.21104827,0.2
49,0.012644705,0.0029689513,48.291851,488686.86,0.29044133,0.2
50,0.024601518,0.0020157856,34.235907,721266.27,0.26801964,0.2
51,0.0072814193,4.2078987e-05,45.806584,195713.6,0.29044133,0.2
52,0.010433399,0.0025330007,14.00282,980658.13,0.2254104,0.2
53,0.02883946,9.6837141e-06,22.724229,154711.17,0.29044133,0.2
54,0.011125367,0.0035911645,45.255913,649680.55,0.2764339,0.2
55,0.036461395,0.0037293027,62.72765,1264103.1,0.1720328,0.2
56,0.0085028247,0.00016007944,8.8392319,275194.3,0.29044133,0.2
57,0.012536729,6.5685749e-05,49.675165,221353.25,0.29044133,0.2
58,0.015866287,4.194658e-05,31.604025,208125.95,0.29044133,0.2
59,0.0091771548,0.002113003,51.518074,440931.6,0.29044133,0.2
60,0.022160105,1.2717171e-05,28.369311,162434.09,0.29044133,0.2
61,0.010933869,0.001536458,13.054416,754101.7,0.26406437,0.2
62,0.013565331,0.017224304,88.493948,2624325.7,0.088309813,0.2
63,0.024970033,0.0012761605,20.969817,682724.02,0.27282301,0.2
64,0.010810526,0.0057596122,60.475191,598202.73,0.28158522,0.2
65,0.0097563877,0.0030060801,20.811525,619607.34,0.27938395,0.2
66,0.0080851077,3.3055003e-05,56.597084,187985.7,0.29044133,0.2
67,0.011727701,0.007754629,41.098922,1264204.3,0.17196805,0.2
68,0.0096579954,9.3958224e-05,32.418162,238032.06,0.29044133,0.2
69,0.021529064,0.0058223489,61.283737,1385620.5,0.15657408,0.2
70,0.016720317,0.0042267754,80.384906,661650.0,0.27524748,0.2
71,0.022189011,0.0002579588,65.393728,303099.61,0.29044133,0.2
72,0.012185818,0.0003114446,31.550611,311283.15,0.29044133,0.2
73,0.010662163,0.0088190608,28.756414,3837953.9,0.066805489,0.2
74,0.021789854,0.001165428,61.487713,481781.63,0.29044133,0.2
75,0.023535252,0.00074313922,80.739679,381156.55,0.29044133,0.2
76,0.024947308,0.0020768885,33.77734,954328.46,0.2305975,0.2
77,0.011304317,2.4834019e-05,39.113086,178712.94,0.29044133,0.2
78,0.020566887,0.011007918,69.907862,2577662.6,0.089640545,0.2
79,0.014341617,1.5245105e-05,22.336136,169046.29,0.29044133,0.2
80,0.0096771009,0.0027532664,32.976273,573938.18,0.28400557,0.2
81,0.020077582,0.00089410333,38.480642,449277.71,0.29044133,0.2
82,0.017565124,0.00044159605,93.501969,327058.53,0.29044133,0.2
83,0.0061222523,0.011172357,38.829069,1219917.2,0.17886397,0.2
84,0.015802455,2.7427039e-05,36.466838,187758.72,0.29044133,0.2
85,0.0087578817,0.0027672053,8.9309836,1849802.3,0.11881705,0.2
86,0.014961853,8.9801799e-05,26.122988,245513.75,0.29044133,0.2
87,0.027700864,2.1796033e-05,25.163891,180645.43,0.29044133,0.2
88,0.0072253359,0.00011311662,60.746929,229698.06,0.29044133,0.2
89,0.010155431,0.011205008,52.609736,1209058.0,0.18065125,0.2
90,0.005967963,0.0071621078,43.557329,721514.99,0.26802118,0.2
91,0.0073693134,6.710878e-05,12.426668,226719.19,0.29044133,0.2
92,0.014838968,1.9851195e-05,40.762084,173829.18,0.29044133,0.2
93,0.023928398,0.00088154444,34.741491,461248.79,0.29044133,0.2
94,0.014639376,0.000896462,11.310413,670658.09,0.27428221,0.2
95,0.01781999,2.8096878e-05,17.533789,192054.47,0.29044133,0.2
96,0.0070426982,0.003978965,40.081802,602359.32,0.28128538,0.2
97,0.012691321,0.0038895158,30.120566,861330.59,0.24832072,0.2
98,0.019497279,0.0023842747,28.949676,863599.21,0.24795769,0.2
99,0.023203559,0.0043445965,78.454946,970590.78,0.22747967,0.2
100,0.017255271,0.00029828119,45.440173,301402.9,0.29044133,0.2
101,0.0058897869,0.0024821286,64.035512,436280.49,0.29044133,0.2
102,0.008388677,0.0041957128,58.758382,526191.55,0.28777809,0.2
103,0.014294709,0.0022344269,21.83412,775999.47,0.26130453,0.2
104,0.021889551,0.00095765244,33.372225,487739.42,0.29044133,0.2
105,0.013687895,6.770965e-05,15.610578,232455.56,0.29044133,0.2
106,0.027739863,0.00016182764,64.062861,270364.69,0.29044133,0.2
107,0.022275534,0.00034730675,15.395287,383456.72,0.29044133,0.2
108,0.024707683,0.00028533047,86.445184,300039.78,0.29044133,0.2
109,0.022042758,0.00034611049,12.806383,397037.5,0.29044133,0.2
110,0.010123898,0.010235739,35.375355,2391201.9,0.095304167,0.2
111,0.022688735,0.0034548552,48.586658,841087.63,0.25136514,0.2
112,0.007767017,0.017561616,47.352803,1891767.4,0.11641727,0.2
113,0.0064748357,0.0099492257,35.57341,1281955.3,0.16963528,0.2
114,0.0095632027,0.00023085739,22.655975,291678.81,0.29044133,0.2
115,0.010278365,0.00044696257,75.57511,292459.5,0.29044133,0.2
116,0.0076696578,0.0022206133,33.064687,465548.7,0.29044133,0.2
117,0.014132575,0.0024001572,28.045255,650080.07,0.2762973,0.2
118,0.010751441,0.0019341993,33.476181,528903.82,0.28766358,0.2
119,0.016551355,0.00056955198,63.674375,341780.84,0.29044133,0.2
120,0.03509801,0.0028929174,46.211649,1155144.5,0.18960341,0.2
121,0.0048379095,0.01557903,44.635449,1064674.1,0.20705589,0.2
122,0.012609539,0.00043694862,68.708676,306719.32,0.29044133,0.2
123,0.019596813,0.0019208424,33.28125,607704.81,0.28074051,0.2
124,0.012202638,0.002673335,44.87207,565782.43,0.28457493,0.2
125,0.028102084,0.0010140925,32.198813,621553.17,0.27919879,0.2
126,0.015657352,0.00017772993,68.197019,264282.15,0.29044133,0.2
127,0.0051005067,0.0092159488,44.715321,815677.12,0.25557153,0.2
128,0.022050355,0.00011664941,19.435904,271090.64,0.29044133,0.2
129,0.013186777,0.0014226185,41.216541,439306.34,0.29044133,0.2
130,0.0094486058,0.00063665665,22.365961,345601.95,0.29044133,0.2
131,0.0085833542,0.00019963549,32.894485,268209.81,0.29044133,0.2
132,0.020351596,0.0043997146,48.196395,1037376.2,0.21307434,0.2
133,0.015581059,0.0026231956,60.391788,544355.19,0.28635744,0.2
134,0.029262154,0.00010476273,27.568303,261934.88,0.29044133,0.2
135,0.012814294,5.3405832e-05,53.667454,213076.39,0.29044133,0.2
136,0.0070458767,0.00051655183,39.246957,305348.41,0.29044133,0.2
137,0.010717827,0.0027874158,23.769965,758607.18,0.26332985,0.2
138,0.008693177,0.0025150444,12.716488,847388.96,0.25047506,0.2
139,0.010540349,0.006020203,33.548102,1062229.5,0.20775796,0.2
140,0.025248808,0.00016334151,28.536116,301952.5,0.29044133,0.2
141,0.01096776,0.0058929507,23.559,1469214.7,0.14765951,0.2
142,0.038294788,4.1026096e-06,23.069496,132017.38,0.29044133,0.2
143,0.012803965,0.0094718712,45.839715,2759934.3,0.085113946,0.2
144,0.029523937,0.0015889734,36.902657,697193.61,0.27124651,0.2
145,0.0061190952,0.0066818427,24.070895,899408.15,0.24143227,0.2
146,0.015363951,0.00029743041,18.334173,299061.9,0.29044133,0.2
147,0.014940566,0.00015629684,40.473423,276278.29,0.29044133,0.2
148,0.005553437,0.001204305,40.461841,350469.97,0.29044133,0.2
149,0.0083373819,0.0062918149,32.85242,856938.82,0.24902783,0.2
150,0.022062748,0.0048029586,66.609814,980831.82,0.22537044,0.2
151,0.011462086,0.0027379512,46.660838,633031.52,0.27821121,0.2
152,0.039441195,8.2774998e-06,56.848068,149631.09,0.29044133,0.2
153,0.019510873,9.022911e-06,17.843933,150259.07,0.29044133,0.2
154,0.0088127463,0.0080523471,41.372307,867405.02,0.2472391,0.2
155,0.010933556,3.3533338e-05,21.751724,198230.41,0.29044133,0.2
156,0.011540507,0.0080873554,51.357351,1116993.9,0.19651961,0.2
157,0.016538964,3.8774638e-05,36.093453,204029.94,0.29044133,0.2
158,0.023793215,7.2868326e-05,32.045399,233995.93,0.29044133,0.2
159,0.011623988,0.005985925,25.815693,2276666.9,0.099150554,0.2
160,0.0065001651,7.362945e-05,78.920384,217534.75,0.29044133,0.2
161,0.0076588741,2.5911532e-05,81.008254,178153.46,0.29044133,0.2
162,0.028891169,0.0048425536,76.904171,1253502.8,0.17354295,0.2
163,0.0085577585,0.00021755157,37.659614,277708.88,0.29044133,0.2
164,0.045535757,0.0021632506,70.274205,910291.82,0.23932712,0.2
165,0.037086727,3.6763365e-06,13.853839,131468.86,0.29044133,0.2
166,0.010509735,0.0016501076,35.200548,507724.33,0.28965489,0.2
167,0.018960807,8.232766e-05,28.125548,245308.71,0.29044133,0.2
168,0.018876655,0.009634057,58.950206,5664050.2,0.051433199,0.2
169,0.0096519088,0.0025551816,57.250586,500162.32,0.29012525,0.2
170,0.013623947,8.7993469e-05,55.432038,237701.32,0.29044133,0.2
171,0.017892429,0.0020735573,37.180405,640225.09,0.27754332,0.2
172,0.031494379,0.0006951335,32.880724,452562.96,0.29044133,0.2
173,0.016737206,0.0020058959,18.303322,945100.88,0.23258831,0.2
174,0.01936138,8.4592355e-05,41.790058,242060.78,0.29044133,0.2
175,0.037846957,0.00072250656,25.84317,557999.95,0.28505314,0.2
176,0.031592065,0.0017352572,29.936513,804506.96,0.25707175,0.2
177,0.0071089472,0.0036065169,16.474614,719198.68,0.26831026,0.2
178,0.027849546,0.00037241381,58.468835,329524.46,0.29044133,0.2
179,0.013364316,9.9844214e-05,20.163428,253752.41,0.29044133,0.2
180,0.011672318,1.1895098e-05,28.722715,157594.2,0.29044133,0.2
181,0.015837582,0.0024164016,73.909661,471747.78,0.29044133,0.2
182,0.01591652,1.0920212e-05,39.398863,153311.16,0.29044133,0.2
183,0.022171814,0.0056094993,44.714476,1499784.1,0.14480578,0.2
184,0.015058302,0.00010024234,70.955282,238928.77,0.29044133,0.2
185,0.020979069,0.0015901298,13.274701,1165881.6,0.18767355,0.2
186,0.0099393191,0.0011103804,23.188409,437313.72,0.29044133,0.2
187,0.011543907,0.0094271849,56.922207,1100773.2,0.1997729,0.2
188,0.01562497,1.4377245e-05,7.4604674,169464.89,0.29044133,0.2
189,0.015023929,0.0062724885,44.608095,1170777.1,0.1867177,0.2
190,0.012038328,0.00068803513,12.026498,496744.57,0.29034778,0.2
191,0.005240448,0.01661799,37.701551,1480051.0,0.14650244,0.2
192,0.023861625,0.00072322003,32.270641,391306.33,0.29044133,0.2
193,0.012021211,0.011871153,78.116438,1117463.9,0.19651717,0.2
194,0.012450242,0.0016440147,47.693545,459838.34,0.29044133,0.2
195,0.0083721793,2.5946013e-05,11.775545,187569.86,0.29044133,0.2
196,0.017794239,0.00068974527,12.549178,535012.17,0.28729602,0.2
197,0.020074578,8.749731e-06,12.814571,153935.96,0.29044133,0.2
198,0.020126979,0.00039468398,17.939976,379353.69,0.29044133,0.2
199,0.0047462115,0.0014120778,12.467245,453992.02,0.29044133,0.2
200,0.02359045,7.6771025e-06,27.986444,149585.37,0.29044133,0.2
201,0.012120153,0.010581216,47.532695,3155761.4,0.076897735,0.2
202,0.013716936,0.00045598901,55.998347,325198.07,0.29044133,0.2
203,0.0066684354,0.0042266369,30.033121,556691.43,0.28516538,0.2
204,0.0081403651,0.00047503051,17.226573,358721.68,0.29044133,0.2
205,0.020227609,0.0038121884,41.496048,1190501.6,0.18352052,0.2
206,0.0055458053,0.0011997753,38.174486,393446.53,0.29044133,0.2
207,0.025937147,9.1376496e-05,47.589019,240988.24,0.29044133,0.2
208,0.019522699,4.821797e-05,48.609826,214847.3,0.29044133,0.2
209,0.013264065,0.00075806959,31.454147,391465.52,0.29044133,0.2
210,0.025213904,0.0011782676,36.379336,528695.84,0.28765542,0.2
211,0.010637162,0.0028445668,18.267166,891215.41,0.24294427,0.2
212,0.016684139,6.2660952e-06,19.690351,142628.26,0.29044133,0.2
213,0.014048484,2.0968819e-05,16.292713,180976.3,0.29044133,0.2
214,0.026782563,1.9503941e-05,11.959728,179817.23,0.29044133,0.2
215,0.015843451,0.0061002774,39.805877,1806215.0,0.12148508,0.2
216,0.012117617,0.0010757229,39.904449,382266.96,0.29044133,0.2
217,0.011721851,0.00028825043,25.021656,302870.53,0.29044133,0.2
218,0.016605692,0.00053912932,67.89825,342470.03,0.29044133,0.2
219,0.018889911,0.0022605472,58.489585,614545.02,0.27995498,0.2
220,0.026265092,0.00021969252,56.757826,294124.33,0.29044133,0.2
221,0.009875513,1.0398963e-05,8.6592784,157305.62,0.29044133,0.2
222,0.013725748,0.0029847438,32.571282,683050.08,0.27280039,0.2
223,0.014148247,0.0012105077,16.749607,627322.35,0.27872929,0.2
224,0.0095710211,0.0099866861,61.778771,803429.82,0.25720974,0.2
225,0.038932687,2.8239095e-06,52.97815,123383.79,0.29044133,0.2
226,0.015904026,0.0036298971,38.80554,772894.28,0.2616446,0.2
227,0.0047667266,0.011588784,49.797019,794508.32,0.2583894,0.2
228,0.029813358,7.7891149e-05,16.389107,244651.64,0.29044133,0.2
229,0.0179092,0.00084451893,28.574422,466034.43,0.29044133,0.2
230,0.015539146,0.0046642765,69.801146,653527.67,0.27592504,0.2
231,0.0088925184,0.0014511703,55.911892,374527.96,0.29044133,0.2
232,0.026919629,9.7675298e-05,41.676936,249412.02,0.29044133,0.2
233,0.0090249634,0.0082029109,33.783359,1302907.9,0.16683779,0.2
234,0.027231436,1.9553848e-05,22.039254,179958.61,0.29044133,0.2
235,0.015024452,0.00011688601,35.732882,249697.18,0.29044133,0.2
236,0.0093347733,0.0016857317,33.587601,435181.39,0.29044133,0.2
237,0.011775052,0.00012483819,30.827619,250133.22,0.29044133,0.2
238,0.012717666,0.00020278371,76.130217,267381.3,0.29044133,0.2
239,0.013959641,0.002528038,22.186585,759810.05,0.26314352,0.2
240,0.0085428519,0.00031410467,22.049715,308324.58,0.29044133,0.2
241,0.0073994998,0.0016532553,35.508525,399357.14,0.29044133,0.2
242,0.029255384,0.00039127295,62.179227,329701.62,0.29044133,0.2
243,0.013730882,0.0079108195,54.477061,1581279.2,0.13750469,0.2
244,0.03835961,0.0010249137,84.446743,453605.59,0.29044133,0.2
245,0.012021322,0.00028986074,72.156285,294456.24,0.29044133,0.2
246,0.01356041,0.00078669558,35.73895,405303.14,0.29044133,0.2
247,0.010718214,1.4541252e-05,8.5783503,167202.18,0.29044133,0.2
248,0.037951303,1.8520264e-05,37.480447,177781.02,0.29044133,0.2
249,0.022717247,3.9114796e-05,61.204052,202044.25,0.29044133,0.2
250,0.012243631,0.0070438481,72.282412,918170.61,0.2378667,0.2
251,0.014828315,0.014171385,78.906572,1748984.8,0.12487403,0.2
252,0.030420996,0.0033849548,68.907393,781773.19,0.26048826,0.2
253,0.021812938,0.0039713991,52.791731,1054062.5,0.20953137,0.2
254,0.030257896,0.00049636635,25.77307,394509.53,0.29044133,0.2
255,0.011754137,0.00028910661,84.542072,287659.26,0.29044133,0.2
256,0.0095003768,0.0013648335,88.357367,379610.14,0.29044133,0.2
257,0.01741981,0.0027464653,49.361478,657214.28,0.27565274,0.2
258,0.011547228,0.0045348073,38.330498,1026395.2,0.21535614,0.2
259,0.015438124,0.00053637685,59.778689,357024.3,0.29044133,0.2
260,0.0068993411,0.016722634,50.324368,1717957.3,0.12692381,0.2
261,0.011184824,0.015749595,70.860047,1881077.2,0.11701887,0.2
262,0.024209861,0.00088495095,29.824154,479191.11,0.29044133,0.2
263,0.013301085,0.00047805057,28.923565,337284.57,0.29044133,0.2
264,0.0076914906,0.00058042988,42.984107,329736.55,0.29044133,0.2
265,0.027015341,0.00044190332,33.685777,375940.93,0.29044133,0.2
266,0.012370271,0.00034820429,28.812935,317942.68,0.29044133,0.2
267,0.013830642,0.0038429103,67.375992,588832.19,0.2823917,0.2
268,0.010502999,0.0015958297,41.195304,493297.03,0.29044128,0.2
269,0.013887696,3.0124231e-05,14.464094,192915.2,0.29044133,0.2
270,0.028337237,5.0028418e-05,37.283088,220759.92,0.29044133,0.2
271,0.012579256,0.0016769801,11.817717,745634.91,0.26526143,0.2
272,0.011463961,0.00053203913,88.984032,325552.98,0.29044133,0.2
273,0.012174291,0.00019759344,76.663814,271795.8,0.29044133,0.2
274,0.0069917423,0.0058997512,36.221377,818378.09,0.25511047,0.2
275,0.012353339,0.0060659843,53.405612,845017.65,0.25073384,0.2
276,0.015066885,0.00057031204,50.260254,353902.19,0.29044133,0.2
277,0.031753297,3.1591112e-06,20.448749,127834.9,0.29044133,0.2
278,0.013282504,0.0012336944,87.208479,423226.08,0.29044133,0.2
279,0.016326768,0.00057770325,15.452733,386111.2,0.29044133,0.2
280,0.013193798,0.0029664189,17.98882,1262451.5,0.17225804,0.2
281,0.020585408,0.00017406981,67.66625,274766.17,0.29044133,0.2
282,0.017649065,0.0049688944,38.438369,1328244.6,0.16334261,0.2
283,0.01160973,0.0025785795,41.859307,520351.34,0.28869713,0.2
284,0.023999264,0.0012447163,59.131854,450743.69,0.29044133,0.2
285,0.0061154734,0.021497761,42.222336,2004595.2,0.11044194,0.2
286,0.0099563221,0.00091264887,43.372498,373559.54,0.29044133,0.2
287,0.010132686,0.0069683678,65.636595,769639.06,0.26206213,0.2
288,0.023504957,5.0394583e-05,34.68749,216421.84,0.29044133,0.2
289,0.0067516941,0.00013174361,79.351555,243729.16,0.29044133,0.2
290,0.0065885227,0.0084531622,22.622292,1552079.9,0.1400932,0.2
291,0.031095326,2.0091917e-05,41.259781,181995.81,0.29044133,0.2
292,0.019283338,6.0985014e-05,65.863339,219845.56,0.29044133,0.2
293,0.011624071,0.0062965503,34.995807,1265444.0,0.17185039,0.2
294,0.010857673,9.9903707e-05,64.821482,233812.48,0.29044133,0.2
295,0.023848133,0.0015713209,28.791367,712705.71,0.26908418,0.2
296,0.010319955,0.024252258,77.998701,2864877.6,0.082715432,0.2
297,0.011686097,7.8251684e-05,27.297953,229737.07,0.29044133,0.2
298,0.0081505966,0.0011389992,12.746553,481246.12,0.29044133,0.2
299,0.0090865278,0.00094862827,15.313986,405619.79,0.29044133,0.2
300,0.0129585,0.0003269538,32.786321,306629.36,0.29044133,0.2
301,0.021764165,0.00016585985,41.619417,279103.47,0.29044133,0.2
302,0.016261211,2.2983431e-05,18.386529,182328.13,0.29044133,0.2
303,0.016980747,0.0016233497,76.913167,469525.02,0.29044133,0.2
304,0.0065051827,0.010893253,50.397116,867904.14,0.24716347,0.2
305,0.015198253,6.2336396e-05,59.002203,224339.98,0.29044133,0.2
306,0.0069005146,0.011562409,29.444858,2188651.8,0.10251784,0.2
307,0.015800296,0.00091078627,24.07343,449784.17,0.29044133,0.2
308,0.018999687,6.4519061e-05,87.971355,219859.67,0.29044133,0.2
309,0.011718022,0.011311099,69.563143,1201313.8,0.18186742,0.2
310,0.010776965,0.0041572741,55.001891,651530.7,0.27619716,0.2
311,0.011401451,0.0025435015,26.228793,652407.78,0.27611771,0.2
312,0.007267939,0.006440076,23.196241,1227483.7,0.17753749,0.2
313,0.0088751562,0.013638188,36.45474,3186046.8,0.076333549,0.2
314,0.027904456,0.0051127771,86.379036,1176749.9,0.18574704,0.2
315,0.0074292882,0.00064476135,5.8102036,496864.2,0.29033999,0.2
316,0.013958521,0.00067055697,28.959946,368535.43,0.29044133,0.2
317,0.0080664924,0.00054134013,13.93583,367006.17,0.29044133,0.2
318,0.0085961216,0.016662021,63.264651,2266750.2,0.099512051,0.2
319,0.0097013808,0.013526288,45.608585,2195204.1,0.10220306,0.2
320,0.030107621,0.00013566276,24.628968,279402.48,0.29044133,0.2
321,0.017346512,0.0069025901,49.166399,1420432.5,0.1527149,0.2
322,0.0099601454,0.0030025749,27.683122,672360.85,0.27407329,0.2
323,0.016835195,0.0019025473,57.216583,500758.17,0.2900877,0.2
324,0.010766869,0.00036930216,49.5795,304366.16,0.29044133,0.2
325,0.012059804,0.010146348,78.471022,970864.92,0.22744661,0.2
326,0.02017764,0.00026336383,47.261569,288944.53,0.29044133,0.2
327,0.021343173,3.5507079e-05,72.609145,198606.45,0.29044133,0.2
328,0.0103368,0.0034962825,45.933491,593177.37,0.28195676,0.2
329,0.01080544,0.014798928,72.426804,1497685.1,0.14498854,0.2
330,0.027739966,2.3006438e-05,58.899185,184092.81,0.29044133,0.2
331,0.011680112,0.0033333982,32.265862,712882.1,0.26910162,0.2
332,0.0066978402,0.0033851024,24.212025,661759.95,0.27523954,0.2
333,0.024257659,0.0033977784,30.352141,1560849.4,0.13930559,0.2
334,0.022133446,1.4592472e-05,36.775756,165557.92,0.29044133,0.2
335,0.020487229,0.00033338192,30.419092,327846.9,0.29044133,0.2
336,0.015254391,0.00097706028,58.100621,365080.55,0.29044133,0.2
337,0.011178261,0.018378752,63.163957,2587407.5,0.089359003,0.2
338,0.028777741,0.0027554351,46.772848,999633.97,0.22112717,0.2
339,0.0094657782,0.0058918024,37.565152,930962.82,0.23541875,0.2
340,0.015632359,0.0014445967,14.693623,686938.87,0.27241542,0.2
341,0.0075409807,0.00038352847,39.50842,296521.22,0.29044133,0.2
342,0.019332995,0.00012801241,20.028156,274608.82,0.29044133,0.2
343,0.013282652,0.0059657145,91.084641,761580.65,0.26295248,0.2
344,0.012199553,0.001134112,25.807904,449791.03,0.29044133,0.2
345,0.0062752202,0.00056197537,6.4349857,384664.22,0.29044133,0.2
346,0.0055792584,0.0027079328,9.5163179,727475.62,0.26729245,0.2
347,0.0088343944,0.00069973705,25.835813,340232.03,0.29044133,0.2
348,0.016104239,0.0012593847,36.856842,444941.49,0.29044133,0.2
349,0.029202669,4.0948285e-05,21.858919,198914.91,0.29044133,0.2
350,0.018223242,0.00014718682,26.287047,274985.74,0.29044133,0.2
351,0.0078690005,0.020941342,56.710506,2540620.6,0.090728783,0.2
352,0.020023622,0.0031927359,77.527441,555294.29,0.28521234,0.2
353,0.02266282,1.4052042e-05,26.139959,163663.26,0.29044133,0.2
354,0.025085664,0.00012706214,25.919664,273172.18,0.29044133,0.2
355,0.0075089133,0.033372171,84.604469,3786731.7,0.06744538,0.2
356,0.0098371114,0.00018674705,43.631053,265189.26,0.29044133,0.2
357,0.022691639,0.00076266039,87.928632,369153.8,0.29044133,0.2
358,0.007260653,0.00072837713,55.476537,318459.05,0.29044133,0.2
359,0.012683392,0.0094193391,44.040948,2861893.0,0.082780143,0.2
360,0.0054788775,0.0051346935,59.622882,491406.31,0.2904413,0.2
361,0.01094863,0.019438202,72.33181,3190298.7,0.076257211,0.2
362,0.012524129,0.0019936906,36.267618,585076.13,0.2828546,0.2
363,0.025759839,7.7406319e-05,71.862393,236224.04,0.29044133,0.2
364,0.018177637,0.0059911477,48.816927,1732435.4,0.12595862,0.2
365,0.011685771,0.0016668083,11.362553,871178.94,0.24675535,0.2
366,0.0052213435,0.023245863,73.282641,912842.41,0.23884088,0.2
367,0.014570894,0.0012580839,48.710558,449994.43,0.29044133,0.2
368,0.022249291,8.7489048e-05,64.10094,243237.66,0.29044133,0.2
369,0.017275003,0.00038085809,25.474628,354350.52,0.29044133,0.2
370,0.0042705772,9.549961e-05,41.907435,219074.67,0.29044133,0.2
371,0.015810757,0.0001208743,58.373409,241439.56,0.29044133,0.2
372,0.017128523,0.0015813219,36.273793,528923.71,0.28766237,0.2
373,0.015383381,0.00048335262,18.952186,393885.16,0.29044133,0.2
374,0.0068289246,0.016834443,53.94825,1586733.0,0.13701701,0.2
375,0.0094140592,0.0014812664,13.990877,593375.36,0.28193499,0.2
376,0.01725577,0.00093539894,16.122169,499545.32,0.29016604,0.2
377,0.0060398395,0.0023873364,31.57438,446067.96,0.29044133,0.2
378,0.010865276,0.0055062681,61.479066,704005.48,0.2701877,0.2
379,0.0068916535,3.6543642e-05,15.125742,201756.0,0.29044133,0.2
380,0.04354174,1.2510674e-05,40.54207,164184.79,0.29044133,0.2
381,0.013805954,0.00091907418,72.95062,356883.55,0.29044133,0.2
382,0.0084817175,0.0048181252,64.75712,526067.46,0.28778765,0.2
383,0.011976435,0.0021769905,52.338258,535024.52,0.28729526,0.2
384,0.016103246,0.0010967348,61.301912,389600.8,0.29044133,0.2
385,0.01968102,4.0724724e-05,82.865133,202020.11,0.29044133,0.2
386,0.014028291,0.0015468072,56.100017,467104.5,0.29044133,0.2
387,0.0065591572,0.0090338783,33.256574,831534.07,0.25289815,0.2
388,0.027881115,0.00018897036,40.710601,282060.74,0.29044133,0.2
389,0.0066497141,0.00088187204,28.639255,349956.89,0.29044133,0.2
